3730820499.918	292.768	292.990	292.669	0.000	292.652	0.000	292.619	292.449	0.000	155.000	166.000	0.000	0.000	0.000	0.000	292.751	0.000	0.000	0.000	0.000	0.161	1.305	1.149	1.470	-376.800	92.569	0.000	0.100	0.100	760.867	376.800	0.000	0.000	845.088	0.000	0.000	0.000	1.000	-12.200	-25.200	163.500	116.800	7.700
3730820536.715	292.786	292.986	292.675	0.000	292.665	0.000	292.634	292.458	0.000	155.000	166.000	0.000	0.000	0.000	0.000	292.755	0.000	0.000	0.000	0.000	-0.142	1.305	3.719	1.470	-376.800	92.476	0.000	0.100	0.100	756.176	376.800	0.000	0.000	846.630	0.000	0.000	0.000	1.000	-12.200	-25.200	163.500	117.400	8.300
3730820538.715	292.771	292.975	292.668	0.000	292.657	0.000	292.616	292.449	0.000	155.000	166.000	0.000	0.000	0.000	0.000	292.752	0.000	0.000	0.000	0.000	-0.142	1.305	6.290	1.500	-376.800	93.125	0.000	0.100	0.100	754.611	376.800	0.000	0.000	864.628	0.000	0.000	0.000	1.000	-12.200	-25.200	163.500	114.800	7.700
3730820540.714	292.761	292.971	292.654	0.000	292.651	0.000	292.610	292.445	0.000	155.000	166.000	0.000	0.000	0.000	0.000	292.746	0.000	0.000	0.000	0.000	-0.142	1.305	1.149	1.470	-376.800	92.708	0.000	0.100	0.100	763.995	376.800	0.000	0.000	877.483	0.000	0.000	0.000	1.000	-12.200	-25.200	163.500	116.100	7.700
3730820542.714	292.758	292.968	292.663	0.000	292.644	0.000	292.619	292.447	0.000	155.000	166.000	0.000	0.000	0.000	0.000	292.742	0.000	0.000	0.000	0.000	-0.142	-1.266	3.719	1.500	-376.800	93.078	0.000	0.100	0.100	751.484	376.800	0.000	0.000	841.488	0.000	0.000	0.000	1.000	-12.200	-25.200	163.500	111.700	7.700
3730820562.971	292.768	292.979	292.662	0.000	292.658	0.000	292.626	292.458	0.000	155.000	166.000	0.000	0.000	0.000	0.000	292.737	0.000	0.000	0.000	0.000	0.161	1.305	3.719	1.500	-376.800	92.891	0.000	0.100	0.100	756.176	376.800	0.000	0.000	857.429	0.000	0.000	0.000	1.000	-11.800	-25.200	163.500	114.200	7.700
3730820576.205	292.776	292.978	292.682	0.000	292.653	0.000	292.632	292.457	0.000	155.000	166.000	0.000	0.000	0.000	0.000	292.756	0.000	0.000	0.000	0.000	0.464	-1.266	1.149	1.470	-376.800	92.891	0.000	0.100	0.100	760.867	376.800	0.000	0.000	855.886	0.000	0.000	0.000	1.000	-11.800	-25.200	163.500	118.700	8.900
3730820595.385	292.763	292.975	292.667	0.000	292.659	0.000	292.619	292.457	0.000	155.000	166.000	0.000	0.000	0.000	0.000	292.737	0.000	0.000	0.000	0.000	0.161	-1.266	3.719	1.500	-376.800	92.382	0.000	0.100	0.100	756.957	376.800	0.000	0.000	828.119	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
3730820618.904	292.771	292.974	292.676	0.000	292.669	0.000	292.627	292.457	0.000	155.000	166.000	0.000	0.000	0.000	0.000	292.746	0.000	0.000	0.000	0.000	-0.445	1.305	1.149	1.470	-376.800	93.169	0.000	0.100	0.100	760.085	376.800	0.000	0.000	859.486	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
3730820620.715	292.770	292.958	292.663	0.000	292.653	0.000	292.630	292.448	0.000	155.000	166.000	0.000	0.000	0.000	0.000	292.746	0.000	0.000	0.000	0.000	-0.142	-1.266	-1.422	1.470	-376.800	92.891	0.000	0.100	0.100	761.649	376.800	0.000	0.000	823.491	0.000	0.000	0.000	1.000	-11.800	-25.200	163.700	113.600	8.300
