3730738994.538	292.156	292.311	292.067	0.000	292.047	0.000	292.012	291.685	0.000	155.000	166.000	0.000	0.000	0.000	0.000	291.974	0.000	0.000	0.000	0.000	-0.142	1.305	3.719	0.174	-376.800	92.012	0.000	0.100	0.100	763.213	376.800	0.000	0.000	851.258	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
3730739030.198	292.164	292.320	292.069	0.000	292.057	0.000	292.029	291.689	0.000	155.000	166.000	0.000	0.000	0.000	0.000	291.977	0.000	0.000	0.000	0.000	0.766	-1.266	3.719	0.181	-376.800	92.986	0.000	0.100	0.100	761.649	376.800	0.000	0.000	842.517	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
3730739032.723	292.161	292.329	292.073	0.000	292.054	0.000	292.030	291.689	0.000	155.000	166.000	0.000	0.000	0.000	0.000	291.987	0.000	0.000	0.000	0.000	-0.142	-1.266	1.149	0.185	-376.800	92.337	0.000	0.100	0.100	760.086	376.800	0.000	0.000	865.142	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
3730739035.722	292.169	292.319	292.056	0.000	292.059	0.000	292.013	291.693	0.000	155.000	166.000	0.000	0.000	0.000	0.000	291.977	0.000	0.000	0.000	0.000	-0.142	-1.266	3.719	0.174	-376.800	93.264	0.000	0.100	0.100	760.085	376.800	0.000	0.000	829.148	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
3730739038.722	292.151	292.310	292.063	0.000	292.046	0.000	292.007	291.685	0.000	155.000	166.000	0.000	0.000	0.000	0.000	291.978	0.000	0.000	0.000	0.000	0.161	-1.266	3.719	0.174	-376.800	92.986	0.000	0.100	0.100	763.213	376.800	0.000	0.000	830.690	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
3730739041.723	292.164	292.324	292.069	0.000	292.056	0.000	292.029	291.691	0.000	155.000	166.000	0.000	0.000	0.000	0.000	291.985	0.000	0.000	0.000	0.000	0.464	3.876	1.149	0.174	-376.800	92.661	0.000	0.100	0.100	761.649	376.800	0.000	0.000	860.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
3730739044.722	292.162	292.311	292.071	0.000	292.056	0.000	292.010	291.687	0.000	155.000	166.000	0.000	0.000	0.000	0.000	291.981	0.000	0.000	0.000	0.000	-0.142	1.305	6.290	0.178	-376.800	92.800	0.000	0.100	0.100	755.394	376.800	0.000	0.000	850.744	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
3730739047.723	292.146	292.319	292.067	0.000	292.045	0.000	292.014	291.691	0.000	155.000	166.000	0.000	0.000	0.000	0.000	291.984	0.000	0.000	0.000	0.000	-0.142	1.305	1.149	0.181	-376.800	92.939	0.000	0.100	0.100	759.303	376.800	0.000	0.000	826.577	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
3730739050.722	292.158	292.316	292.077	0.000	292.048	0.000	292.011	291.693	0.000	155.000	166.000	0.000	0.000	0.000	0.000	291.994	0.000	0.000	0.000	0.000	-0.445	-1.266	1.149	0.181	-376.800	93.310	0.000	0.100	0.100	765.559	376.800	0.000	0.000	854.344	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
3730739053.724	292.146	292.320	292.065	0.000	292.040	0.000	291.997	291.689	0.000	155.000	166.000	0.000	0.000	0.000	0.000	291.981	0.000	0.000	0.000	0.000	-0.142	1.305	6.290	0.178	-376.800	93.079	0.000	0.100	0.100	760.867	376.800	0.000	0.000	861.028	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
3730739056.724	292.155	292.326	292.070	0.000	292.051	0.000	292.011	291.690	0.000	155.000	166.000	0.000	0.000	0.000	0.000	291.995	0.000	0.000	0.000	0.000	-0.142	-1.266	-1.422	0.178	-376.800	93.264	0.000	0.100	0.100	760.085	376.800	0.000	0.000	845.602	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
3730739059.724	292.155	292.336	292.080	0.000	292.056	0.000	292.014	291.703	0.000	155.000	166.000	0.000	0.000	0.000	0.000	291.986	0.000	0.000	0.000	0.000	-0.142	-1.266	6.290	0.174	-376.800	92.940	0.000	0.100	0.100	754.612	376.800	0.000	0.000	848.687	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
3730739062.722	292.145	292.324	292.067	0.000	292.044	0.000	292.007	291.699	0.000	155.000	166.000	0.000	0.000	0.000	0.000	291.997	0.000	0.000	0.000	0.000	-0.142	1.305	1.149	0.171	-376.800	92.430	0.000	0.100	0.100	762.431	376.800	0.000	0.000	871.827	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
3730739065.722	292.139	292.316	292.061	0.000	292.038	0.000	291.992	291.696	0.000	155.000	166.000	0.000	0.000	0.000	0.000	291.973	0.000	0.000	0.000	0.000	-0.142	1.305	1.149	0.181	-376.800	93.079	0.000	0.100	0.100	757.740	376.800	0.000	0.000	819.378	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
