3740938769.093	283.804	284.339	283.716	0.000	283.729	295.296	0.000	294.271	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.142	3.876	6.290	0.617	-376.800	92.660	0.000	0.100	0.100	744.447	376.800	0.000	0.000	2.821	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938817.896	283.852	284.366	283.728	0.000	283.725	295.289	0.000	294.252	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.142	3.876	3.719	0.605	-376.800	93.263	0.000	0.100	0.100	755.393	376.800	0.000	0.000	4.363	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938827.897	283.839	284.355	283.723	0.000	283.730	295.292	0.000	294.241	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.161	3.876	8.861	0.593	-376.800	93.171	0.000	0.100	0.100	739.755	376.800	0.000	0.000	4.363	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938837.897	283.854	284.369	283.727	0.000	283.736	295.297	0.000	294.263	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.142	6.446	6.290	0.582	-376.800	92.847	0.000	0.100	0.100	747.574	376.800	0.000	0.000	4.363	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938847.898	283.844	284.364	283.716	0.000	283.734	295.301	0.000	294.245	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.142	1.305	3.719	0.582	-376.800	93.217	0.000	0.100	0.100	750.701	376.800	0.000	0.000	4.363	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938857.897	283.834	284.361	283.723	0.000	283.727	295.295	0.000	294.252	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.445	3.876	3.719	0.559	-376.800	93.217	0.000	0.100	0.100	746.792	376.800	0.000	0.000	3.335	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938867.897	283.841	284.365	283.723	0.000	283.717	295.293	0.000	294.246	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.464	3.876	3.719	0.570	-376.800	93.310	0.000	0.100	0.100	749.138	376.800	0.000	0.000	2.821	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938877.897	283.850	284.370	283.731	0.000	283.715	295.295	0.000	294.242	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.161	3.876	3.719	0.559	-376.800	92.662	0.000	0.100	0.100	742.882	376.800	0.000	0.000	1.792	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938887.898	283.866	284.380	283.741	0.000	283.729	295.283	0.000	294.240	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.161	6.446	6.290	0.548	-376.800	93.681	0.000	0.100	0.100	746.010	376.800	0.000	0.000	1.792	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938897.897	283.886	284.402	283.753	0.000	283.740	295.310	0.000	294.242	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.161	3.876	1.149	0.559	-376.800	93.820	0.000	0.100	0.100	734.282	376.800	0.000	0.000	5.906	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938907.898	283.907	284.420	283.766	0.000	283.743	295.313	0.000	294.248	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.464	3.876	6.290	0.559	-376.800	94.144	0.000	0.100	0.100	744.446	376.800	0.000	0.000	11.048	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938917.897	283.917	284.432	283.766	0.000	283.744	295.299	0.000	294.235	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.142	1.305	6.290	0.559	-376.800	93.030	0.000	0.100	0.100	739.755	376.800	0.000	0.000	10.534	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938927.898	283.934	284.432	283.776	0.000	283.743	295.280	0.000	294.236	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.161	3.876	6.290	0.537	-376.800	93.077	0.000	0.100	0.100	738.973	376.800	0.000	0.000	10.020	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938937.897	283.940	284.443	283.775	0.000	283.749	295.279	0.000	294.234	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.142	6.446	8.861	0.548	-376.800	93.310	0.000	0.100	0.100	742.882	376.800	0.000	0.000	9.505	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938947.898	283.935	284.431	283.764	0.000	283.748	295.269	0.000	294.224	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.161	3.876	8.861	0.537	-376.800	92.986	0.000	0.100	0.100	743.664	376.800	0.000	0.000	8.991	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938957.896	283.910	284.419	283.747	0.000	283.725	295.251	0.000	294.224	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.161	3.876	6.290	0.548	-376.800	93.635	0.000	0.100	0.100	749.137	376.800	0.000	0.000	8.991	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938967.897	283.941	284.438	283.767	0.000	283.749	295.258	0.000	294.231	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.161	6.446	6.290	0.548	-376.800	93.310	0.000	0.100	0.100	749.137	376.800	0.000	0.000	8.477	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938977.896	283.935	284.433	283.766	0.000	283.746	295.251	0.000	294.229	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.464	3.876	6.290	0.537	-376.800	92.754	0.000	0.100	0.100	736.627	376.800	0.000	0.000	7.963	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938987.897	283.937	284.441	283.775	0.000	283.755	295.255	0.000	294.224	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.161	3.876	3.719	0.527	-376.800	92.708	0.000	0.100	0.100	743.664	376.800	0.000	0.000	7.963	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740938997.897	283.926	284.437	283.754	0.000	283.738	295.248	0.000	294.218	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.161	6.446	1.149	0.527	-376.800	93.403	0.000	0.100	0.100	745.228	376.800	0.000	0.000	6.934	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740939007.897	283.938	284.444	283.768	0.000	283.745	295.249	0.000	294.218	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.464	3.876	3.719	0.527	-376.800	92.661	0.000	0.100	0.100	743.664	376.800	0.000	0.000	5.906	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740939017.898	283.933	284.432	283.764	0.000	283.738	295.253	0.000	294.221	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.142	3.876	6.290	0.527	-376.800	92.893	0.000	0.100	0.100	743.664	376.800	0.000	0.000	6.420	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3740939020.897	283.932	284.445	283.766	0.000	283.743	295.244	0.000	294.213	0.000	155.000	166.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.142	1.305	6.290	0.527	-376.800	93.681	0.000	0.100	0.100	742.882	376.800	0.000	0.000	3.849	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
