3806344832.358	0.000	297.551	0.000	297.601	297.486	297.423	297.879	297.799	0.000	155.000	166.000	0.000	0.000	155.416	0.000	0.000	297.843	297.032	297.247	297.187	0.000	0.000	0.000	-0.143	0.003	1.497	2.259	-376.802	93.403	0.000	0.100	0.100	757.598	376.800	0.000	0.000	0.764	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344842.357	0.000	297.545	0.000	297.591	297.477	297.409	297.875	297.795	0.000	155.000	166.000	0.000	0.000	155.339	0.000	0.000	297.846	297.032	297.241	297.184	0.000	0.000	0.000	-0.435	5.148	0.983	2.129	-376.288	93.448	0.000	0.100	0.100	757.598	376.800	0.000	0.000	-0.264	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344852.357	0.000	297.539	0.000	297.603	297.483	297.414	297.877	297.801	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.849	297.027	297.238	297.178	0.000	0.000	0.000	-0.435	0.003	1.497	2.129	-376.802	93.354	0.000	0.100	0.100	762.394	376.800	0.000	0.000	-0.264	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344862.358	0.000	297.531	0.000	297.594	297.471	297.404	297.882	297.802	0.000	155.000	166.000	0.000	0.000	155.416	0.000	0.000	297.851	297.020	297.235	297.172	0.000	0.000	0.000	-0.580	5.148	0.468	2.087	-376.802	92.707	0.000	0.100	0.100	757.598	376.800	0.000	0.000	-0.264	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344872.358	0.000	297.540	0.000	297.604	297.472	297.408	297.900	297.814	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.864	297.013	297.232	297.168	0.000	0.000	0.000	-0.872	5.148	1.497	2.046	-376.802	93.310	0.000	0.100	0.100	760.795	376.800	0.000	0.000	-0.779	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344882.357	0.000	297.522	0.000	297.599	297.473	297.409	297.888	297.810	0.000	155.000	166.000	0.000	0.000	155.339	0.000	0.000	297.860	297.017	297.231	297.170	0.000	0.000	0.000	-0.580	10.293	-0.047	2.087	-376.802	92.892	0.000	0.100	0.100	760.795	376.800	0.000	0.000	-1.293	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344892.357	0.000	297.514	0.000	297.581	297.470	297.397	297.888	297.798	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.840	297.019	297.227	297.171	0.000	0.000	0.000	-0.726	0.003	1.497	1.747	-376.288	92.798	0.000	0.100	0.100	759.197	376.800	0.000	0.000	-2.321	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344902.358	0.000	297.509	0.000	297.584	297.462	297.401	297.882	297.803	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.842	297.023	297.224	297.171	0.000	0.000	0.000	-0.580	5.148	0.983	2.087	-375.773	92.753	0.000	0.100	0.100	762.394	376.800	0.000	0.000	-1.807	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344912.357	0.000	297.510	0.000	297.591	297.474	297.399	297.889	297.845	0.000	155.000	166.000	0.000	0.000	155.416	0.000	0.000	297.837	297.018	297.224	297.169	0.000	0.000	0.000	-0.435	0.003	0.468	2.087	-376.288	93.264	0.000	0.100	0.100	757.598	376.800	0.000	0.000	-2.836	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344922.359	0.000	297.517	0.000	297.605	297.480	297.418	297.916	304.504	0.000	155.000	166.000	0.000	0.000	155.416	0.000	0.000	297.854	297.012	297.222	297.168	0.000	0.000	0.000	-0.580	0.003	0.983	2.129	-376.802	93.403	0.000	0.100	0.100	759.197	376.800	0.000	0.000	-2.321	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344932.359	0.000	297.518	0.000	297.616	297.495	297.419	297.915	310.633	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.854	297.006	297.220	297.168	0.000	0.000	0.000	-0.726	-5.142	1.497	2.087	-375.773	92.846	0.000	0.100	0.100	760.795	376.800	0.000	0.000	-2.836	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344942.358	0.000	297.517	0.000	297.617	297.495	297.418	297.914	310.736	0.000	155.000	166.000	0.000	0.000	155.339	0.000	0.000	297.851	297.001	297.219	297.168	0.000	0.000	0.000	-0.580	10.293	1.497	2.087	-376.802	92.845	0.000	0.100	0.100	760.795	376.800	0.000	0.000	-3.350	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344952.358	0.000	297.509	0.000	297.609	297.495	297.405	297.917	313.373	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.846	296.997	297.218	297.172	0.000	0.000	0.000	-0.580	10.293	0.468	2.129	-376.288	92.891	0.000	0.100	0.100	759.197	376.800	0.000	0.000	-3.864	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344962.357	0.000	297.526	0.000	297.594	297.481	297.417	297.913	318.096	0.000	155.000	166.000	0.000	0.000	155.339	0.000	0.000	297.854	297.011	297.219	297.184	0.000	0.000	0.000	-0.726	0.003	0.983	1.713	-376.288	92.984	0.000	0.100	0.100	760.795	376.800	0.000	0.000	4.363	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344972.357	0.000	297.515	0.000	297.608	297.488	297.418	297.912	297.669	0.000	155.000	166.000	0.000	0.000	155.339	0.000	0.000	297.869	297.013	297.218	297.188	0.000	0.000	0.000	-0.143	5.148	0.983	2.304	-376.288	92.891	0.000	0.100	0.100	762.394	376.800	0.000	0.000	3.849	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344982.357	0.000	297.524	0.000	297.611	297.495	297.416	297.925	297.670	0.000	155.000	166.000	0.000	0.000	155.186	0.000	0.000	297.870	297.008	297.216	297.191	0.000	0.000	0.000	-0.435	5.148	0.468	2.129	-376.288	93.448	0.000	0.100	0.100	759.197	376.800	0.000	0.000	3.849	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344992.357	0.000	297.515	0.000	297.617	297.493	297.417	297.916	441.725	0.000	155.000	166.000	0.000	0.000	155.492	0.000	0.000	297.871	297.009	297.215	297.191	0.000	0.000	0.000	-0.726	0.003	0.983	2.087	-376.288	93.448	0.000	0.100	0.100	757.598	376.800	0.000	0.000	3.849	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806345002.357	0.000	297.520	0.000	297.614	297.491	297.417	297.908	433.584	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.865	297.007	297.214	297.188	0.000	0.000	0.000	-0.580	0.003	0.983	2.006	-376.288	92.984	0.000	0.100	0.100	759.197	376.800	0.000	0.000	2.307	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806345012.357	0.000	297.519	0.000	297.614	297.494	297.426	297.923	399.830	0.000	155.000	166.000	0.000	0.000	155.339	0.000	0.000	297.878	297.000	297.215	297.184	0.000	0.000	0.000	0.148	5.148	1.497	2.215	-376.288	93.216	0.000	0.100	0.100	759.197	376.800	0.000	0.000	3.335	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
