3798224129.813	293.384	294.025	0.000	0.000	293.200	292.592	293.982	292.364	0.000	155.000	164.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.142	11.587	-1.422	0.254	-376.800	92.381	0.000	0.100	0.100	757.737	376.800	0.000	0.000	-3.350	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3798224175.376	293.366	294.009	0.000	0.000	293.203	292.604	294.083	292.376	0.000	155.000	164.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.142	1.305	1.149	0.249	-376.800	92.474	0.000	0.100	0.100	758.519	376.800	0.000	0.000	-3.864	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3798224185.376	293.357	293.997	0.000	0.000	293.193	292.598	294.420	292.365	0.000	155.000	164.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.445	-1.266	1.149	0.249	-376.800	91.640	0.000	0.100	0.100	758.519	376.800	0.000	0.000	-3.864	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3798224195.375	293.369	294.006	0.000	0.000	293.204	292.606	294.910	292.373	0.000	155.000	164.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.161	3.876	1.149	0.259	-376.800	92.057	0.000	0.100	0.100	749.918	376.800	0.000	0.000	-4.892	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3798224205.375	293.373	293.996	0.000	0.000	293.199	292.612	295.333	292.367	0.000	155.000	164.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.161	3.876	3.719	0.249	-376.800	92.105	0.000	0.100	0.100	760.865	376.800	0.000	0.000	3.849	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3798224215.375	293.365	293.993	0.000	0.000	293.197	292.599	295.596	292.368	0.000	155.000	164.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.464	1.305	3.719	0.254	-376.800	91.966	0.000	0.100	0.100	753.828	376.800	0.000	0.000	3.335	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3798224225.375	293.351	293.981	0.000	0.000	293.191	292.595	295.732	292.363	0.000	155.000	164.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.142	6.446	3.719	0.249	-376.800	92.013	0.000	0.100	0.100	748.355	376.800	0.000	0.000	2.307	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3798224235.375	293.362	293.992	0.000	0.000	293.188	292.605	295.823	292.365	0.000	155.000	164.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.464	1.305	1.149	0.254	-376.800	91.873	0.000	0.100	0.100	746.791	376.800	0.000	0.000	2.821	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3798224245.375	293.365	294.010	0.000	0.000	293.197	292.612	295.841	292.371	0.000	155.000	164.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.464	-1.266	1.149	0.254	-376.800	91.688	0.000	0.100	0.100	752.264	376.800	0.000	0.000	1.792	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3798224255.374	293.353	294.018	0.000	0.000	293.183	292.602	295.838	292.362	0.000	155.000	164.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.142	1.305	6.290	0.249	-376.800	92.011	0.000	0.100	0.100	755.391	376.800	0.000	0.000	1.792	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
